ID,City,State,State Abbr,Population,School Districts,Elementary Schools,Elementary Enrollment,Median HH Income,College %,STEM %,COL Index,Metro Income,National Brand Count (Weighted),Local Provider Estimate,Demand Adjusted Market,CSI Score,Saturation Category,Brand Detail,Confidence,Last Updated
"274","Davie town","Florida","FL","112052","","9","3960","84346","","10.9","102.28","65429","3","12","5138.6177","0.0028957203","moderate","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"322","South Fulton city","Georgia","GA","112003","3","35","15400","77488","","13.4","95.68","57396","3","46","18358.695","0.002679929","moderate","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"352","Peoria city","Illinois","IL","111696","10","20","8800","58068","","13.4","90.25","68044","3","26","7861.5137","0.0037397377","competitive","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"529","Sparks city","Nevada","NV","111520","","25","11000","82938","","12.4","96.34","62726","3","33","14035.661","0.0025648952","moderate","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"622","Gresham city","Oregon","OR","111507","1","13","5720","69437","","15.7","106.61","63669","3","17","6110.456","0.0032992628","moderate","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"101","Santa Maria city","California","CA","111346","5","23","10120","81237","","12.4","114","77196","3","30","12647.976","0.002637576","moderate","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"229","Pueblo city","Colorado","CO","111166","6","25","11000","52794","","12","90.42","76685","3","33","8934.369","0.0040293834","competitive","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"623","Hillsboro city","Oregon","OR","110337","2","19","8360","98891","","15.7","108.83","63669","3","25","12718.904","0.0022077374","moderate","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"711","Sugar Land city","Texas","TX","109851","3","21","9240","132247","","14.5","97.41","63767","3","28","18799.42","0.001634093","high_opportunity","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"102","San Buenaventura (Ventura) city","California","CA","109831","1","19","8360","96036","","12.4","112.59","77196","3","25","12351.707","0.00227337","moderate","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"103","Downey city","California","CA","109368","3","13","5720","84236","","12.4","112.59","77196","3","17","7412.768","0.002719632","moderate","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"104","Costa Mesa city","California","CA","109131","8","15","6600","104981","","12.4","112.59","77196","3","20","10659.609","0.0021389152","moderate","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"230","Centennial city","Colorado","CO","108853","","17","7480","124617","","12","107.33","76685","3","22","14340.541","0.0017739916","high_opportunity","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"712","Edinburg city","Texas","TX","108733","3","31","13640","54139","","14.5","86.64","63767","3","41","11360.861","0.0038659042","competitive","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"785","Spokane Valley city","Washington","WA","108267","","18","7920","66483","","14.1","102.59","76049","3","24","8100.6978","0.003303419","moderate","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"105","Jurupa Valley city","California","CA","108154","1","18","7920","91562","","12.4","112.59","77196","3","24","11156.478","0.0023986066","moderate","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"624","Bend city","Oregon","OR","106926","1","19","8360","82671","","15.7","106.83","63669","3","25","10632.763","0.0026408941","moderate","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"106","West Covina city","California","CA","106920","2","15","6600","96219","","12.4","112.59","77196","3","20","9769.93","0.0023336913","moderate","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"231","Boulder city","Colorado","CO","106803","3","15","6600","80243","","12","99.94","76685","3","20","8147.751","0.0027983182","moderate","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"275","Palm Coast city","Florida","FL","106729","","4","1760","68824","","10.9","102.28","65429","3","5","1863.5422","0.0044431514","competitive","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"509","Lee's Summit city","Missouri","MO","106419","1","17","7480","103447","","14.7","90.99","58525","3","22","11904.362","0.0021370316","moderate","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"464","Dearborn city","Michigan","MI","106377","7","24","10560","64600","","18.2","96.27","58012","3","32","10495.016","0.0033044259","moderate","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"806","Green Bay city","Wisconsin","WI","106311","5","37","16280","59174","","20.3","90.52","61831","3","49","14820.812","0.0034977843","moderate","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"751","St. George city","Utah","UT","106288","3","16","7040","69333","","17.4","94.9","60765","3","21","7509.2974","0.0032120184","moderate","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"438","Brockton city","Massachusetts","MA","105788","2","11","4840","74016","","10.9","109.43","85441","3","15","5511.345","0.0031788973","moderate","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"786","Renton city","Washington","WA","105543","4","19","8360","92292","","14.1","100.76","76049","3","25","11870.171","0.0023655936","moderate","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"323","Sandy Springs city","Georgia","GA","105505","","1","440","93303","","13.4","98.61","57396","3","1","631.5895","0.006839886","saturated","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"107","Rialto city","California","CA","104918","2","16","7040","80750","","12.4","112.59","77196","3","21","8745.847","0.0027578806","moderate","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"108","El Monte city","California","CA","104639","3","19","8360","59929","","12.4","112.59","77196","3","25","7707.7915","0.0036430669","competitive","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"109","Vacaville city","California","CA","103994","2","13","5720","106764","","12.4","112.59","77196","3","17","9395.232","0.0021457693","moderate","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"378","Fishers city","Indiana","IN","103986","1","12","5280","126548","","21.5","91.88","58671","3","16","10279.592","0.0018327577","high_opportunity","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"379","South Bend city","Indiana","IN","103713","9","19","8360","49056","","21.5","92.29","58671","3","25","6309.3564","0.004450533","competitive","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"380","Carmel city","Indiana","IN","103606","3","11","4840","132859","","21.5","91.88","58671","3","15","9892.886","0.0017709696","high_opportunity","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"24","Yuma city","Arizona","AZ","103559","11","26","11440","59312","","13.1","85.86","59060","3","34","10438.912","0.0035750852","competitive","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"110","Burbank city","California","CA","103533","1","11","4840","137929","","12.4","112.59","77196","3","15","10270.405","0.0017058722","high_opportunity","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"439","Lynn city","Massachusetts","MA","103489","2","18","7920","70046","","10.9","109.43","85441","3","24","8534.836","0.0031353855","moderate","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"440","Quincy city","Massachusetts","MA","103434","1","11","4840","90668","","10.9","109.43","85441","3","15","6751.279","0.002595064","moderate","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"111","El Cajon city","California","CA","103291","10","22","9680","64128","","12.4","112.59","77196","3","29","9550.139","0.003354925","moderate","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"34","Fayetteville city","Arkansas","AR","103134","3","10","4400","56881","","17.7","91.86","53709","3","13","3850.4062","0.0042073485","competitive","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"773","Suffolk city","Virginia","VA","103105","1","11","4840","87758","","11.1","102.03","69562","3","15","6534.5957","0.0026811147","moderate","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"112","San Mateo city","California","CA","103006","1","14","6160","149152","","12.4","112.59","77196","3","18","14135.0205","0.00151963","high_opportunity","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"113","Chico city","California","CA","102911","11","16","7040","65932","","12.4","104.22","77196","3","21","7140.943","0.0033777053","moderate","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"114","Inglewood city","California","CA","102774","11","14","6160","67563","","12.4","112.59","77196","3","18","6402.8936","0.0033547333","moderate","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"713","Wichita Falls city","Texas","TX","102372","3","16","7040","55584","","14.5","88.43","63767","3","21","6020.175","0.0040065283","competitive","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"276","Boca Raton city","Florida","FL","102238","1","15","6600","95570","","10.9","102.28","65429","3","20","9704.031","0.0023495392","moderate","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"115","Hesperia city","California","CA","101836","8","16","7040","67698","","12.4","112.59","77196","3","21","7332.2144","0.003289593","moderate","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"116","Daly City city","California","CA","101418","4","14","6160","114910","","12.4","112.59","77196","3","18","10889.933","0.0019724641","high_opportunity","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"714","Georgetown city","Texas","TX","101344","3","13","5720","87465","","14.5","97.41","63767","3","17","7696.92","0.0026192295","moderate","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"441","New Bedford city","Massachusetts","MA","101318","4","19","8360","54604","","10.9","109.43","85441","3","25","7022.9146","0.00399834","competitive","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"559","Albany city","New York","NY","101317","12","22","9680","54736","","8.3","86.12","77461","3","29","8151.4536","0.0039305873","competitive","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"398","Davenport city","Iowa","IA","100938","1","12","5280","59890","","19.6","88.73","61209","3","16","4864.9106","0.0038726302","competitive","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"277","Plantation city","Florida","FL","100694","","8","3520","83074","","10.9","102.28","65429","3","11","4498.7764","0.0030141529","moderate","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"278","Deltona city","Florida","FL","100513","","8","3520","69074","","10.9","102.28","65429","3","11","3740.6228","0.0036250649","competitive","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"787","Federal Way city","Washington","WA","100252","1","15","6600","80360","","14.1","110.04","76049","3","20","8159.631","0.002794244","moderate","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"715","San Angelo city","Texas","TX","100159","4","19","8360","65040","","14.5","92.56","63767","3","25","8365.145","0.003356786","moderate","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"117","Tracy city","California","CA","100136","9","20","8800","111717","","12.4","112.59","77196","3","26","15124.763","0.0019438321","high_opportunity","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"279","Sunrise city","Florida","FL","100128","","9","3960","66001","","10.9","102.28","65429","3","12","4020.984","0.0037005867","competitive","Primrose Schools(1)|KinderCare(2)","medium","2026-05-21T08:42:03.000Z"
"280","Fort Myers city","Florida","FL","99918","1","22","9680","57403","","10.9","101.82","65429","2","29","8548.632","0.0036309906","competitive","Primrose Schools(1)|KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"232","Longmont city","Colorado","CO","99818","2","17","7480","89720","","12","102.26","76685","2","22","10324.701","0.0023671386","moderate","Primrose Schools(1)|KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"807","Kenosha city","Wisconsin","WI","99578","3","23","10120","64963","","20.3","102.46","61831","2","30","10114.239","0.0031994497","moderate","Primrose Schools(1)|KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"118","Vista city","California","CA","99322","8","14","6160","88715","","12.4","88.02","77196","2","18","8407.452","0.002435934","moderate","Primrose Schools(1)|KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"613","Edmond city","Oklahoma","OK","99040","4","23","10120","96389","","14.5","88.81","57916","2","30","15007.025","0.0021563233","moderate","Primrose Schools(1)|KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"625","Beaverton city","Oregon","OR","98302","1","22","9680","88899","","15.7","106.61","63669","2","29","13239.112","0.002344568","moderate","Primrose Schools(1)|KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"119","Norwalk city","California","CA","98230","1","15","6600","91259","","12.4","112.59","77196","2","20","9266.299","0.0023526114","moderate","Primrose Schools(1)|KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"774","Roanoke city","Virginia","VA","97912","4","28","12320","51523","","11.1","92.3","69562","2","37","9765.59","0.003989518","competitive","Primrose Schools(1)|KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"788","Yakima city","Washington","WA","97390","4","23","10120","55734","","14.1","100.84","76049","2","30","8677.355","0.003729247","competitive","Primrose Schools(1)|KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"412","Lawrence city","Kansas","KS","97271","1","11","4840","59834","","17.2","92.18","61875","2","15","4455.3315","0.003707917","competitive","Primrose Schools(1)|KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"752","Orem city","Utah","UT","96646","3","13","5720","77568","","17.4","94.91","60765","2","17","6825.984","0.0028069213","moderate","Primrose Schools(1)|KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"120","San Marcos city","California","CA","96620","6","11","4840","99413","","12.4","98.81","77196","2","15","7402.445","0.002231695","moderate","Primrose Schools(1)|KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"25","Avondale city","Arizona","AZ","96609","6","17","7480","76496","","13.1","99.99","59060","2","22","8802.924","0.0027763501","moderate","Primrose Schools(1)|KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"775","Portsmouth city","Virginia","VA","96482","1","13","5720","57154","","11.1","102.03","69562","2","17","5029.552","0.0038094844","competitive","Primrose Schools(1)|KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"716","Temple city","Texas","TX","96267","1","13","5720","61003","","14.5","91.4","63767","2","17","5368.264","0.003569124","competitive","Primrose Schools(1)|KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
